mal_id,title,title_english,type,episodes,status,score,scored_by,rank,popularity,members,favorites,source,rating,season,year,duration,synopsis,images_url,trailer_url,genres,studios,themes,demographics,aired_from,aired_to
1146,Tenchi Muyou! Ryououki: Omatsuri Zenjitsu no Yoru!,Tenchi Muyo! Ryo-Ohki: The Night Before The Carnival,OVA,1.0,Finished Airing,7.29,8921,2970.0,5655,17598,16,Original,R+ - Mild Nudity,,,43 min,"After his recent battle in space, Tenchi Masaki believes that his fighting days are over. Unfortunately, his life is far from peaceful since Aeka Jurai Masaki and Ryouko Hakubi—the two women giving him the most grief—cannot seem to get along, continuing to fight over who gets to be Tenchi's lover. 

Since their usual romantic strategies fail, Aeka and Ryouko decide to research how to woo a man. After spending hours going through shoujo manga, the two decide to act like the girls they've read about and put Tenchi through various scenarios, with the hope that he will fall in love with one of them.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1357/95308.jpg,,"Comedy, Romance, Sci-Fi",AIC,Harem,,1993-09-25T00:00:00+00:00,
51020,Helck,Helck,TV,24.0,Finished Airing,7.29,45236,2990.0,2100,117498,338,Web manga,PG-13 - Teens 13 or older,summer,2023.0,22 min per ep,"Three months have passed since the Demon King was defeated by a hero. Mankind rejoices over their victory, but dwellers of the demon world do not share the same sentiment. With the loss of their king, they must now hold a tournament to decide who will become his successor. 

Monitoring the competition is the hot-headed yet powerful Vamirio—one of the Four Heavenly Kings. Among all the participants, she is extremely distrustful of one: Helck, a human hero who claims to hate humanity. As much as she wants to get rid of him, it is impossible due to Helck's incredible strength and popularity. 

Amidst the competition, Vamirio discovers that humans have vanished from various towns. As a result of this puzzling turn of events, Vamirio grows desperate to reveal Helck's true intentions by carefully crafting a plan to make Helck lose. If she proves to be successful, she might uncover where his loyalty truly lies before the demon world is endangered.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1002/138524.jpg,https://www.youtube-nocookie.com/embed/G6ijvF-WOQ4?enablejsapi=1&wmode=opaque&autoplay=1,"Action, Fantasy",Satelight,,,2023-07-12T00:00:00+00:00,2023-12-20T00:00:00+00:00
32105,Sousei no Onmyouji,Twin Star Exorcists,TV,50.0,Finished Airing,7.29,226821,2968.0,450,546482,3121,Manga,PG-13 - Teens 13 or older,spring,2016.0,24 min per ep,"Magano, a parallel realm filled with monsters known as ""Kegare,"" is a place where exorcists deal with all impurities. Benio Adashino is a prodigy exorcist who is recognized for her strength and is summoned to Tokyo by the Exorcist Union. On her way, she plummets into the arms of Rokuro Enmadou, a young exorcist with a troubled past.

But the impurities of Magano do not rest. When these two exorcists witness a couple of children stolen by a Kegare, Benio rushes to save them, dragging Rokuro along with her into Magano. Engaged in a fight she is on the verge of being defeated in, Benio is saved by Rokuro, revealing himself capable of being her rival in talent.

Sousei no Onmyouji tells the story of two talented exorcists who are destined to become the ""Twin Star Exorcists"" and the prophesised parents of the Miko—the reincarnation of Abe no Seimei—who will cleanse the world of all impurities.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/12/79556.jpg,https://www.youtube-nocookie.com/embed/6_dDnFYGXBE?enablejsapi=1&wmode=opaque&autoplay=1,"Action, Fantasy, Romance",Studio Pierrot,"Mythology, Urban Fantasy",Shounen,2016-04-06T00:00:00+00:00,2017-03-29T00:00:00+00:00
61511,Given Movie 2: Hiiragi Mix Specials,,Special,4.0,Finished Airing,7.28,403,3069.0,13761,1362,5,Manga,PG-13 - Teens 13 or older,,,4 min per ep,Short anime bundled with Blu-ray of Given Movie 2: Hiiragi Mix.,https://cdn.myanimelist.net/images/anime/1045/149898.jpg,,"Boys Love, Drama",Lerche,Music,,2024-08-28T00:00:00+00:00,
60735,Benghuai: Xing Qiong Tiedao - The Herta De Mofa Chufang,Honkai: Star Rail - The Herta's Magic Kitchen,ONA,1.0,Finished Airing,7.28,548,3055.0,14499,1128,3,Game,PG-13 - Teens 13 or older,,,2 min,"At the edge of the universe beyond the limits for most to reach, a genius began to think...
""If 42 types of magic cannot make a piece of cake that makes one explode with joy from the smell alone and suffer a most unwilling smile...""
""Then, that proves that this is a scientific theory that has yet to be studied fully.""

(Source: Youtube)",https://cdn.myanimelist.net/images/anime/1001/147451.jpg,,"Fantasy, Gourmet, Sci-Fi",,,,2025-01-10T00:00:00+00:00,
60407,Kimi to Idol Precure♪,You and Idol Precure♪,TV,49.0,Currently Airing,7.28,1032,3012.0,8505,6393,54,Original,G - All Ages,winter,2025.0,24 min per ep,"Uta Sakura is a lively and energetic middle school student who loves singing.
One day, while walking her dog, she encounters a cute, peach-like fairy named Purirun, who is searching for the Legendary Protectors ""Idol Precure."" Purirun's hometown, KirakiLand, was a peaceful, sparkly place but has been forced into darkness by the villainous Darkine, leader of the Chokkiri Gang. Uta decides to help Purirun search for cheerful and happy people to become the Precure so KirakiLand can become bright again.
Suddenly, the Chokkiri gang arrive in Hanamichi Town, Uta's hometown, and steal the sparkles from the townspeople. Uta decides to illuminate the darkness with sparkles from her song and is granted the power to transform into the Legendary Protector, Cure Idol.",https://cdn.myanimelist.net/images/anime/1277/147358.jpg,https://www.youtube-nocookie.com/embed/JK8GE-6pU8U?enablejsapi=1&wmode=opaque&autoplay=1,Action,Toei Animation,Mahou Shoujo,,2025-02-02T00:00:00+00:00,
59178,Zhui Xu 2nd Season,My Heroic Husband 2nd Season,ONA,16.0,Finished Airing,7.28,215,3048.0,15962,760,1,Web novel,PG-13 - Teens 13 or older,,,23 min per ep,Second season of Zhui Xu.,https://cdn.myanimelist.net/images/anime/1798/153548.jpg,https://www.youtube-nocookie.com/embed/Sf1RoYu_4Gg?enablejsapi=1&wmode=opaque&autoplay=1,Drama,Oriental Creative Color,Historical,,2024-07-28T00:00:00+00:00,2024-11-03T00:00:00+00:00
58711,Jueshi Zhan Hun,Super Heroic,ONA,,Currently Airing,7.28,274,3007.0,13855,1319,8,Unknown,PG-13 - Teens 13 or older,,,10 min,"The Xuanling Sect, the head of the four major sects, came to Shuicheng to select disciples for the first time in many years. The Fang and Qin families started fighting openly and secretly around this opportunity that would determine their fate. In the end, Qin Nan relied on his dedicated training, excellent talent, and the God of War Soul obtained by chance, and under the fair judgment of the messenger Xiao Qingxue, he successfully reversed the decline and defeated the Fang family. 

After entering the sect, Qin Nan aroused the hatred of Ouyang Jun, the son of the sect leader, because of his involvement in Xiao Qingxue's forced marriage. In order to continue to become stronger and repay Xiao Qingxue's kindness, Qin Nan repeatedly defeated powerful enemies, won the first place in the Wanxiang Competition and the Outer Sect Competition, entered the Wuyuan Pavilion with the four major sect geniuses, and obtained the power to stir up the continent. 

A shocking secret, an appointment with Leng Feng to fight in the Palace of Life and Death, overcoming the siege of Linshui City by the Beihai family, exploring the Nine-Character Mantra Tower, and vowing to fight the evil forces of the sect to the end. 

(Source: iQIYI, Google translated)",https://cdn.myanimelist.net/images/anime/1290/150120.jpg,https://www.youtube-nocookie.com/embed/XfUR1pyUtAs?enablejsapi=1&wmode=opaque&autoplay=1,"Action, Adventure, Fantasy",,"Historical, Martial Arts",,2024-04-27T00:00:00+00:00,
54866,Blue Lock: Episode Nagi,Blue Lock: Episode Nagi,Movie,1.0,Finished Airing,7.28,39101,3056.0,2556,86348,283,Manga,PG-13 - Teens 13 or older,,,1 hr 30 min,A spin-off of Blue Lock focusing on Seishirou Nagi.,https://cdn.myanimelist.net/images/anime/1239/139928.jpg,https://www.youtube-nocookie.com/embed/NAlKBPMJ3Qs?enablejsapi=1&wmode=opaque&autoplay=1,Sports,8bit,Team Sports,Shounen,2024-04-19T00:00:00+00:00,
53671,Love Live! Nijigasaki Gakuen School Idol Doukoukai: Next Sky,Love Live! Nijigasaki High School Idol Club: Next Sky,OVA,1.0,Finished Airing,7.28,4768,3016.0,6655,11711,27,Other,PG-13 - Teens 13 or older,,,29 min,The OVA of Love Live! Nijigasaki Gakuen School Idol Doukoukai.,https://cdn.myanimelist.net/images/anime/1515/134847.jpg,https://www.youtube-nocookie.com/embed/ZnyCC_UCzCw?enablejsapi=1&wmode=opaque&autoplay=1,Slice of Life,Sunrise,"Idols (Female), Music, School",,2023-06-23T00:00:00+00:00,
51638,Doggy God's Street,,Music,1.0,Finished Airing,7.28,1640,,11357,2736,20,Original,PG-13 - Teens 13 or older,,,3 min,The animated music video for virtual YouTuber Inugami Korone's original song Doggy God's Street.,https://cdn.myanimelist.net/images/anime/1601/124431.jpg,,,,Music,,2022-04-13T00:00:00+00:00,
51334,Xin Shen Bang: Yang Jian,New Gods: Yang Jian,Movie,1.0,Finished Airing,7.28,686,3047.0,12448,2008,5,Original,PG-13 - Teens 13 or older,,,2 hr 7 min,"Thirteen years after Yang Jian (known to some as Erlang Shen) imprisoned his sister beneath a mountain, the once powerful god now scrapes by as a penniless bounty hunter. When a mysterious woman hires him for a new job, Yang Jian soon finds himself chasing down a familiar figure. He must stop Chenxiang, his long-lost nephew, who is in search of the magical lotus lantern that will free his mother, even if it will bring catastrophe. As Yang Jian confronts the actions of his past, he must face a host of dangerous vigilantes seeking the same treasure with the power to alter the balance of their worlds.

(Source: Movie Insider)",https://cdn.myanimelist.net/images/anime/1473/126467.jpg,,"Action, Adventure, Fantasy",Light Chaser Animation Studios,,,2022-08-19T00:00:00+00:00,
37303,K: Seven Stories Movie 2 - Side:Blue - Tenrou no Gotoku,"K: SEVEN STORIES ""SIDE:BLUE - Sirius - """,Movie,1.0,Finished Airing,7.28,7414,3009.0,4823,26101,24,Manga,PG-13 - Teens 13 or older,,,1 hr 1 min,"Gouki Zenjo, former right-hand man to Jin Habari and a survivor of the Kagutsu Incident, returns to work for SCEPTER 4, now under the command of Reisi Munakata, the new Blue King.

(Source: TubiTV)",https://cdn.myanimelist.net/images/anime/1640/90999.jpg,https://www.youtube-nocookie.com/embed/dmsUNTDmOEA?enablejsapi=1&wmode=opaque&autoplay=1,Action,GoHands,Super Power,,2018-08-04T00:00:00+00:00,
9893,Suite Precure♪,,TV,48.0,Finished Airing,7.28,7244,3040.0,5563,18387,134,Original,G - All Ages,winter,2011.0,24 min per ep,"Major Land is a colorful world of music where instruments and notes come to life. During an annual concert event, Hummy, the cat songstress of Major Land, prepares to sing the ""Melody of Happiness,"" capable of spreading happiness to worlds beyond. However, Mephisto, the king of Minor Land, interrupts the event and rewrites the score into the ""Melody of Sorrow""—a dissonant composition that would instead cause despair when performed. In order to prevent this from happening, Hummy is tasked with finding the Precure, renowned warriors with an unmatched passion for music, and recreating the Melody of Happiness.

Hummy arrives in Kanon Town, home of musically-inclined athlete Hibiki Houjou and studious baker Kanade Minamino. Engaging only in endless bickers, Hibiki and Kanade were formerly best friends and have since fallen out of touch. Their activities are stopped short by an unwelcome guest—the songstress of Minor Land, Siren. 

When Siren turns an important record into a gigantic monster, the girls' hearts resonate with the desire to protect what they hold dear and the two transform into the Suite Precure! As legendary warriors, Hibiki and Kanade will have to put their personal squabbles aside if they wish to protect the happiness of the world.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/3/32129.jpg,,Action,Toei Animation,Mahou Shoujo,,2011-02-06T00:00:00+00:00,2012-01-29T00:00:00+00:00
15963,Seitokai no Ichizon Lv.2: Watasu Seitokai,Student Council's Discretion Level 2 OVA,OVA,1.0,Finished Airing,7.28,11074,3033.0,4979,24218,6,Unknown,PG-13 - Teens 13 or older,,,24 min,"An OVA bundled with the eighth volume of the Seitokai Series Spinoff novel. 

The story itself takes place on Valentine's Day where you could see how the second season's heroines handle the awkward situation of giving a gift to the main character, Sugisaki Ken.",https://cdn.myanimelist.net/images/anime/9/62845.jpg,,Comedy,AIC,"Harem, Parody, School",,2013-07-05T00:00:00+00:00,
37175,Mi Yu Xingzhe,Uncharted Walker,ONA,12.0,Finished Airing,7.28,6293,3022.0,5103,22795,88,Web manga,R - 17+ (violence & profanity),,,26 min per ep,"After narrowly escaping a deathtrap, a dazed Ning Yuan finds himself confined by a menacing gangster, He Zhiyang, alongside hysterical doctor, Su Jin. However, this proves to be the least of his concerns as he comes to terms with the group's newfound desperate situation: they are trapped on an isolated island that harbors malignant viruses, horrid mutations, and hostile tribes. 

Meanwhile, another group of individuals in the same vicinity happen to face the same predicament. Forced to put aside their differences and come together to fight their way to freedom, the two groups of stranded victims must resist their personal motivations which threaten to get the better of them.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1869/104422.jpg,https://www.youtube-nocookie.com/embed/ycyGG0MKg-8?enablejsapi=1&wmode=opaque&autoplay=1,"Mystery, Suspense",Thundray,"High Stakes Game, Psychological, Survival",,2018-02-03T00:00:00+00:00,2018-04-21T00:00:00+00:00
33758,Wu Geng Ji,,ONA,30.0,Finished Airing,7.28,2098,3044.0,8592,6223,33,Manga,PG-13 - Teens 13 or older,,,15 min per ep,"A messenger of the Heavens has arrived in Zhao Ge, which has been ruled by the Shang dynasty for generations. The current emperor, Zi Zhou, refuses to bow his head before the gods, and declares to the messenger that he will no longer accept the tyranny of the Heavens. The gods do not take this kindly; and soon, the emperor of a neighboring land, Wu Jifa, leads a crusade against the rebelling Shang.

During the battle, the Shang forces are vastly overwhelmed, and just when the capital is inches away from being taken, Zhou joins the fight. Although he breaks through the enemy ranks and makes his way toward Jifa, out of nowhere a god falls from the sky, landing right before him, prepared to personally deal with the troublemaker.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1759/148058.jpg,https://www.youtube-nocookie.com/embed/mLr6tNp9Zmg?enablejsapi=1&wmode=opaque&autoplay=1,"Action, Fantasy",Sparkly Key Animation Studio,"Historical, Martial Arts",,2016-06-24T00:00:00+00:00,2017-08-24T00:00:00+00:00
9888,Shinryaku! Ika Musume Specials,The Squid Girl Specials,Special,2.0,Finished Airing,7.28,12642,3036.0,4949,24664,13,Manga,G - All Ages,,,4 min per ep,"""Mini Ika-Musume"" side-story episodes.",https://cdn.myanimelist.net/images/anime/7/27364.jpg,,Comedy,Diomedéa,Anthropomorphic,Shounen,2011-05-03T00:00:00+00:00,2011-05-27T00:00:00+00:00
32806,Aikatsu!: Nerawareta Mahou no Aikatsu! Card,,Movie,1.0,Finished Airing,7.28,1579,3051.0,9798,4366,7,Original,PG - Children,,,27 min,"Short anime screened alongside Aikatsu Stars! Movie. The film and the short will mark the first time the franchise is screening a double feature.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1163/133977.jpg,,Slice of Life,Bandai Namco Pictures,"Idols (Female), Music, School",,2016-08-13T00:00:00+00:00,
14811,GJ-bu,GJ Club,TV,12.0,Finished Airing,7.28,79021,3070.0,1481,181705,766,Light novel,PG-13 - Teens 13 or older,winter,2013.0,23 min per ep,"School clubs usually advertise their activities, but the goings-on of the GJ Club are a mystery. Kyouya ""Kyoro"" Shinomiya recently joined and became the sole male member of the five-person club.

Besides Kyoro, there is Mao Amatsuka, the club president who has a tendency to bite Kyoro when she gets mad or bashful; Megumi Amatsuka, Mao's composed younger sister who always makes tea and desserts for the club's members; Shion Sumeragi, a demure chess prodigy; and Kirara Bernstein, a meat lover with a strong feline personality. All four girls have some form of interest in Kyoro.

With the girls' idiosyncratic and cute personalities, Kyoro's time in GJ-bu will never be a dull one, for better or for worse.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/10/45995.jpg,,Comedy,Doga Kobo,School,,2013-01-10T00:00:00+00:00,2013-03-28T00:00:00+00:00
28013,Macross Δ,Macross Delta,TV,26.0,Finished Airing,7.28,28617,3018.0,2627,82995,556,Original,PG-13 - Teens 13 or older,spring,2016.0,23 min per ep,"Eight years after the events of Macross F, a mysterious phenomenon known as the Var Syndrome is gradually consuming the galaxy. It's up to a new generation of highly capable Valkyrie pilots to deal with this universal menace. And if they didn't have enough on their plate already, the Aerial Knights Valkyrie fighter team from the Kingdom of Wind have come to challenge the Delta Squadron.",https://cdn.myanimelist.net/images/anime/5/79376.jpg,https://www.youtube-nocookie.com/embed/KrIB7L5Bo3M?enablejsapi=1&wmode=opaque&autoplay=1,"Romance, Sci-Fi",Satelight,"Mecha, Military, Music, Space",,2016-04-03T00:00:00+00:00,2016-09-25T00:00:00+00:00
35815,Boku dake ga Inai Machi Recaps,ERASED Digest,ONA,2.0,Finished Airing,7.28,14488,3057.0,4074,37890,120,Manga,R - 17+ (violence & profanity),,,19 min per ep,Recap episodes of Boku dake ga Inai Machi covering episodes 1 to 6 and episodes 7 to 11.,https://cdn.myanimelist.net/images/anime/2/86477.jpg,,"Mystery, Suspense",A-1 Pictures,"Psychological, Time Travel",Seinen,2016-02-16T00:00:00+00:00,2016-03-18T00:00:00+00:00
36936,Mirai no Mirai,Mirai,Movie,1.0,Finished Airing,7.28,72618,3024.0,1726,150723,381,Original,PG - Children,,,1 hr 38 min,"In a quiet corner of the city, four-year-old Kun Oota has lived a spoiled life as an only child with his parents and the family dog, Yukko. But when his new baby sister Mirai is brought home, his simple life is thrown upside-down; suddenly, it isn't all about him anymore. Despite his tantrums and nagging, Mirai is seemingly now the subject of all his parents' love.

To help him adapt to this drastic change, Kun is taken on an extraordinary journey through time, meeting his family's past, present, and future selves, as he learns not only what it means to be a part of a family, but also what it means to be an older brother.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1042/95674.jpg,https://www.youtube-nocookie.com/embed/oA7fQRdcFgU?enablejsapi=1&wmode=opaque&autoplay=1,"Adventure, Drama, Fantasy",Studio Chizu,Time Travel,,2018-07-20T00:00:00+00:00,
17505,Mushibugyou,Mushibugyo,TV,26.0,Finished Airing,7.28,36138,3025.0,2400,95527,190,Manga,PG-13 - Teens 13 or older,spring,2013.0,23 min per ep,"A menace of huge monster-like insects is plaguing the land of Edo. Too powerful to be subdued by ordinary folks, the creatures are hunted by the Insect Magistrates—a group of warriors who specialize in various secret arts and combat styles. To bolster their strength, they summon Genjuurou Tsukishima, the master swordsman from the Tsugaru Province.

Due to an unfortunate incident, however, Genjuurou is incapable of answering the call and sends his son, Jinbee, to serve in his stead. Determined to atone for the incident caused by his own cowardice, Jinbee agrees to travel to Edo and join the Insect Magistrates. Armed with his fiery spirit and unwavering resolve, Jinbee vows to become a stronger samurai and rid Edo of the insect threat once and for all.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/12/48827.jpg,https://www.youtube-nocookie.com/embed/dBCYLJcfE3g?enablejsapi=1&wmode=opaque&autoplay=1,"Action, Fantasy",Seven Arcs Pictures,"Historical, Martial Arts, Samurai",Shounen,2013-04-08T00:00:00+00:00,2013-09-30T00:00:00+00:00
37492,Steins;Gate 0: Kesshou Takei no Valentine - Bittersweet Intermedio,Steins;Gate 0: Valentine's of Crystal Polymorphism -Bittersweet Intermedio-,Special,1.0,Finished Airing,7.28,60238,3039.0,2091,118130,210,Visual novel,PG-13 - Teens 13 or older,,,23 min,"With Valentine's Day just around the corner, the girls of the Future Gadget Lab discover that Kagari has never celebrated the occasion before! Determined to make this year's holiday the best one yet, they all set out to make delicious homemade chocolates together.

However, with many of their quirks causing kitchen disasters, this may prove to be too hard a task. Will their feelings ever reach those of their heart's desire?

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1163/97351.jpg,https://www.youtube-nocookie.com/embed/0_d99rIQELo?enablejsapi=1&wmode=opaque&autoplay=1,Comedy,White Fox,,,2018-12-21T00:00:00+00:00,
34787,Idol Time PriPara,,TV,51.0,Finished Airing,7.28,2625,3007.0,7638,8367,55,Game,PG - Children,spring,2017.0,24 min per ep,"The story focuses on Yui, a girl who lives in the town of Paparajuku, and who dreams of being an idol, even if she realizes that being an idol is next to impossible for her. Her friends often remark on how much she dreams about it. But then, the PriPara idol theme park opens in her town, and that an idol named Laala is coming to town from Parajuku, which only makes Yui dream even bigger. The new PriPara theme park has been updated with new concepts. However, due to a system error, Laala is no longer able to PriPara Change.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/3/86056.jpg,https://www.youtube-nocookie.com/embed/QeZah2TlWxc?enablejsapi=1&wmode=opaque&autoplay=1,,"Tatsunoko Production, Dongwoo A&E","Idols (Female), Music, School",,2017-04-04T00:00:00+00:00,2018-03-27T00:00:00+00:00
5710,Keroro Gunsou Movie 4: Gekishin Dragon Warriors de Arimasu!,,Movie,1.0,Finished Airing,7.28,2100,3010.0,9453,4845,8,Manga,PG - Children,,,1 hr 18 min,"Mysterious giant beings called ""Ryū no Shippo"" (Dragon Tails) appeared across the world. Due to the danger it could bring, the Keroro Platoon did a worldwide research on the Dragon Tails, but Tamama suddenly disappeared during the research. Because of this, the whole platoon started their search for Tamama and ended up in Mont-Saint-Michel, France where they met mysterious girl named Sion, who holds the mysterious Ryū no Hon (Dragon Book). But little they know about the secrets about her and the worldwide calamity that would destroy the entire world, as they know it...

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1136/98561.jpg,,Comedy,Sunrise,,,2009-03-07T00:00:00+00:00,
39875,Umi no Yuurei,,Music,1.0,Finished Airing,7.28,1660,,10797,3215,1,Manga,G - All Ages,,,4 min,Official music video for Kaijuu no Kodomo's theme song Umi no Yuurei by Kenshi Yonezu.,https://cdn.myanimelist.net/images/anime/1752/101149.jpg,,Supernatural,Studio 4°C,Music,,2019-05-27T00:00:00+00:00,
33004,Tanaka-kun wa Kyou mo Kedaruge,Tanaka is Listless Today Too,ONA,35.0,Finished Airing,7.28,17234,3042.0,3807,43372,53,Manga,PG-13 - Teens 13 or older,,,30 sec per ep,A series of shorts featuring the characters from Tanaka-kun wa Itsumo Kedaruge in chibi form.,https://cdn.myanimelist.net/images/anime/3/79178.jpg,,Comedy,SILVER LINK.,School,,2016-04-07T00:00:00+00:00,2016-07-01T00:00:00+00:00
4437,Naruto: Shippuuden Movie 2 - Kizuna,Naruto Shippuden the Movie 2: Bonds,Movie,1.0,Finished Airing,7.28,161164,3027.0,953,284990,265,Manga,PG-13 - Teens 13 or older,,,1 hr 32 min,"Unleashing a devastating surprise attack, flying ninjas from the Land of Sky are seeking revenge against their old enemy Konohagakure. Despite his eagerness to join the fight, Naruto Uzumaki is held up by Shinnou, a mysterious doctor who requires his assistance to save an injured person. While delivering the wounded man to the hospital, Naruto has an unexpected encounter with Amaru—a stormy youngster from a neighboring village desperately looking for Shinnou's help.

Meanwhile, as the invaders withdraw to restore their forces, Tsunade seizes the opportunity to dispatch a small team including Sai, Shikamaru Nara, and Kakashi Hatake to strike down their base. Simultaneously, she commissions Naruto, Sakura Haruno, and Hinata Hyuuga to accompany Shinnou and Amaru on their journey. During this time, however, Orochimaru has his own schemes: he orders Sasuke Uchiha to bring him the doctor who specializes in the reincarnation technique.

As the escort group accidentally uncovers the sinister truth behind the attacks, tumultuous plans are set in motion. But even when confronted with an unforeseen reunion, Naruto does not waver in his endeavor to end the warfare and its disastrous effects.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1484/134494.jpg,https://www.youtube-nocookie.com/embed/OkI3ZCEbx_E?enablejsapi=1&wmode=opaque&autoplay=1,"Action, Adventure, Fantasy",Studio Pierrot,,Shounen,2008-08-02T00:00:00+00:00,
4015,School Rumble San Gakki,School Rumble: 3rd Semester,OVA,2.0,Finished Airing,7.28,36788,3033.0,3019,65163,93,Manga,PG-13 - Teens 13 or older,,,26 min per ep,A short 2 episodes attempt to conclude the series. Karasuma goes to America after the end of the third term. Will Harima finally confess? What will happen with Tenma and Karasuma?,https://cdn.myanimelist.net/images/anime/2/9553.jpg,,"Comedy, Romance",Studio Comet,"Gag Humor, Love Polygon, School",Shounen,2008-07-17T00:00:00+00:00,2008-09-17T00:00:00+00:00
34863,Zoku Touken Ranbu: Hanamaru,Touken Ranbu - Hanamaru 2,TV,12.0,Finished Airing,7.28,8933,3051.0,4405,32056,145,Game,PG-13 - Teens 13 or older,winter,2018.0,24 min per ep,Sequel of Touken Ranbu: Hanamaru.,https://cdn.myanimelist.net/images/anime/5/89579.jpg,https://www.youtube-nocookie.com/embed/xaACzaIUgq8?enablejsapi=1&wmode=opaque&autoplay=1,"Action, Comedy, Fantasy",Doga Kobo,"Anthropomorphic, Historical",,2018-01-08T00:00:00+00:00,2018-03-26T00:00:00+00:00
16762,Mirai Nikki: Redial,The Future Diary: Redial,OVA,1.0,Finished Airing,7.28,229435,3025.0,723,369633,653,Manga,R - 17+ (violence & profanity),,,29 min,"Yuno Gasai lives a normal life as a first-year in high school. She gets along well with her parents and even has a small circle of friends. However, she cannot help but feel as if someone is missing from her life, someone so important to her that it was as if she had lived another life trying desperately to stay with them.

After a class trip to the beach, Yuno returns home; but in the middle of the night, she receives strange messages from a voice only she can hear. The voice informs her of the person she is desperate to meet and that she must find him. Soon, she finds herself in a mysterious realm, her only goal being reunited with the person she cannot remember. Though obstacles stand in her way, Yuno will stop at nothing to meet her beloved once again.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1715/103523.jpg,https://www.youtube-nocookie.com/embed/6RIp90sktO0?enablejsapi=1&wmode=opaque&autoplay=1,"Supernatural, Suspense",asread.,Psychological,Shounen,2013-06-19T00:00:00+00:00,
33983,Onihei,Onihei,TV,13.0,Finished Airing,7.28,15607,3070.0,3827,42924,106,Novel,R - 17+ (violence & profanity),winter,2017.0,23 min per ep,"The blade arts of the ""Devil"" tasked with striking down evils threatening a peaceful Edo! Heizou Hasegawa, upholding the role of chief officer protecting against crime and arson! In 1783, the heart of the Tenmei era, Hasegawa held the office of chief director of the department charged with sustaining safety in the region, suppressing the most vile of thieves and criminals, an individual largely feared, renowned as Devil Heizou...

(Source: MAL News)",https://cdn.myanimelist.net/images/anime/1330/133826.jpg,https://www.youtube-nocookie.com/embed/AnQTjc3hlII?enablejsapi=1&wmode=opaque&autoplay=1,"Action, Drama",Studio M2,"Adult Cast, Historical, Samurai",,2017-01-10T00:00:00+00:00,2017-04-04T00:00:00+00:00
9120,Beelzebub: Hirotta Akachan wa Daimaou!?,,Special,1.0,Finished Airing,7.28,18467,3052.0,3966,39953,46,Manga,PG-13 - Teens 13 or older,,,30 min,"The delinquents of Ishiyama High School either fear Tatsumi Oga or wish to defeat him, but the young fighter finds himself preoccupied with other matters—like tending to baby Kaiser de Emperana ""Beel"" Beelzebub IV, the son of the Demon Lord.

Baby Beel's maid, Hildegard ""Hilda,"" informs Oga that the infant has latched onto him due to the former's immense strength. In turn, Oga must take responsibility and raise the Demon Lord's son, or face Hilda's blade—that is, unless he can find someone stronger than him to appeal to Beel. Perhaps Oga can convince one of the Tohoshinki, composed of the four strongest fighters of Ishiyama High, to take Beel off his hands!

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/7/26349.jpg,,"Action, Comedy, Supernatural",Pierrot Plus,"Childcare, Delinquents, Mythology, School",Shounen,2010-10-23T00:00:00+00:00,
2253,Mazinger Z,Mazinger Z,TV,92.0,Finished Airing,7.28,7730,3023.0,5369,20196,147,Manga,PG-13 - Teens 13 or older,winter,1973.0,25 min per ep,"The villainous Dr. Hell has amassed an army of mechanical beasts in his secret hideaway, the island of Bardos located in the Aegean Sea. He is capable of controlling mechanized beasts with his cane, and instructs them to unleash devastating attacks. However, Dr. Hell doesn't do all the dirty work by himself; he has his loyal henchman Baron Ashura to carry out his devilish plans.

There are also those that will see to it that evil does not prevail. Kouji Kabuto is the young and feisty teenager with a score to settle: his goal is avenging the murder of his grandfather by Dr. Hell. And he might just be able to pull it off, as he is the pilot of Mazinger Z, a mighty giant robot made out of an indestructible metal known as Super-Alloy Z.

Mazinger Z boasts several powerful special attacks. By channeling Photonic Energy through its eyes, and unleashing the Koushiryoku Beam, it can cause great destruction. But things get really cool when Mazinger Z launches its Rocket Punch attack. Dr. Hell and his minions might have just found their match!",https://cdn.myanimelist.net/images/anime/1485/144735.jpg,,"Drama, Sci-Fi",Toei Animation,Mecha,Shounen,1972-12-03T00:00:00+00:00,1974-09-01T00:00:00+00:00
